Date,Open,High,Low,Close,Adj Close,Volume
2019-05-31,4.923000,4.949500,4.843500,4.867500,3.897509,50629127
2019-06-03,4.817500,4.865500,4.778000,4.862000,3.893106,22424329
2019-06-04,4.843500,5.016000,4.840000,5.010000,4.011613,28187482
2019-06-05,5.000000,5.017000,4.905000,4.980000,3.987590,51910630
2019-06-06,4.960000,5.079000,4.896000,4.944500,3.959165,30595338
2019-06-07,4.949500,4.974500,4.880000,4.923000,3.941949,29437856
2019-06-10,5.015000,5.080000,4.989500,5.068000,4.058053,19201699
2019-06-11,5.041000,5.062000,5.000000,5.000000,4.003605,15871570
2019-06-12,4.950000,4.960500,4.878000,4.938500,3.954361,20577179
2019-06-13,4.920000,4.968000,4.894500,4.914500,3.935143,14040688
2019-06-14,4.905000,4.915500,4.861500,4.878500,3.906318,13663826
2019-06-17,4.917500,4.939000,4.866500,4.866500,3.896708,18138012
2019-06-18,4.861000,4.922000,4.800500,4.902000,3.925135,24139843
2019-06-19,4.921000,5.010000,4.892000,5.010000,4.011613,66346353
2019-06-20,5.010000,5.029000,4.939000,4.939000,3.954761,27200957
